Date,Country,Latitude,Longitude,Currency,Rate
12/3/19,Norway,60.472024,8.468946,NOK,9.18
12/4/19,Norway,60.472024,8.468946,NOK,9.17
12/5/19,Norway,60.472024,8.468946,NOK,9.13
12/6/19,Norway,60.472024,8.468946,NOK,9.13
12/9/19,Norway,60.472024,8.468946,NOK,9.14
12/10/19,Norway,60.472024,8.468946,NOK,9.17
12/11/19,Norway,60.472024,8.468946,NOK,9.15
12/12/19,Norway,60.472024,8.468946,NOK,9.10
12/13/19,Norway,60.472024,8.468946,NOK,9.05
12/16/19,Norway,60.472024,8.468946,NOK,9.01
12/17/19,Norway,60.472024,8.468946,NOK,9.02
12/18/19,Norway,60.472024,8.468946,NOK,9.02
12/19/19,Norway,60.472024,8.468946,NOK,8.96
12/20/19,Norway,60.472024,8.468946,NOK,8.97
12/23/19,Norway,60.472024,8.468946,NOK,8.95
12/24/19,Norway,60.472024,8.468946,NOK,8.91
12/26/19,Norway,60.472024,8.468946,NOK,8.88
12/27/19,Norway,60.472024,8.468946,NOK,8.83
12/30/19,Norway,60.472024,8.468946,NOK,8.78
12/31/19,Norway,60.472024,8.468946,NOK,8.78
1/1/20,Norway,60.472024,8.468946,NOK,8.77
1/2/20,Norway,60.472024,8.468946,NOK,8.79
1/3/20,Norway,60.472024,8.468946,NOK,8.83
1/4/20,Norway,60.472024,8.468946,NOK,8.83
1/5/20,Norway,60.472024,8.468946,NOK,8.84
1/6/20,Norway,60.472024,8.468946,NOK,8.79
1/7/20,Norway,60.472024,8.468946,NOK,8.86
1/8/20,Norway,60.472024,8.468946,NOK,8.87
1/9/20,Norway,60.472024,8.468946,NOK,8.88
1/10/20,Norway,60.472024,8.468946,NOK,8.89
1/11/20,Norway,60.472024,8.468946,NOK,8.89
1/12/20,Norway,60.472024,8.468946,NOK,8.89
1/13/20,Norway,60.472024,8.468946,NOK,8.89
1/14/20,Norway,60.472024,8.468946,NOK,8.88
1/15/20,Norway,60.472024,8.468946,NOK,8.86
1/16/20,Norway,60.472024,8.468946,NOK,8.89
1/17/20,Norway,60.472024,8.468946,NOK,8.91
1/18/20,Norway,60.472024,8.468946,NOK,8.91
1/19/20,Norway,60.472024,8.468946,NOK,8.91
1/20/20,Norway,60.472024,8.468946,NOK,8.93
1/21/20,Norway,60.472024,8.468946,NOK,8.99
1/22/20,Norway,60.472024,8.468946,NOK,8.98
1/23/20,Norway,60.472024,8.468946,NOK,9.00
1/24/20,Norway,60.472024,8.468946,NOK,9.05
1/25/20,Norway,60.472024,8.468946,NOK,9.05
1/26/20,Norway,60.472024,8.468946,NOK,9.06
1/27/20,Norway,60.472024,8.468946,NOK,9.14
1/28/20,Norway,60.472024,8.468946,NOK,9.11
1/29/20,Norway,60.472024,8.468946,NOK,9.16
1/30/20,Norway,60.472024,8.468946,NOK,9.19
1/31/20,Norway,60.472024,8.468946,NOK,9.20
2/1/20,Norway,60.472024,8.468946,NOK,9.20
2/2/20,Norway,60.472024,8.468946,NOK,9.21
2/3/20,Norway,60.472024,8.468946,NOK,9.29
2/4/20,Norway,60.472024,8.468946,NOK,9.21
2/5/20,Norway,60.472024,8.468946,NOK,9.21
2/6/20,Norway,60.472024,8.468946,NOK,9.22
2/7/20,Norway,60.472024,8.468946,NOK,9.30
2/8/20,Norway,60.472024,8.468946,NOK,9.30
2/9/20,Norway,60.472024,8.468946,NOK,9.30
2/10/20,Norway,60.472024,8.468946,NOK,9.29
2/11/20,Norway,60.472024,8.468946,NOK,9.24
2/12/20,Norway,60.472024,8.468946,NOK,9.24
2/13/20,Norway,60.472024,8.468946,NOK,9.25
2/14/20,Norway,60.472024,8.468946,NOK,9.25
2/15/20,Norway,60.472024,8.468946,NOK,9.25
2/16/20,Norway,60.472024,8.468946,NOK,9.24
2/17/20,Norway,60.472024,8.468946,NOK,9.26
2/18/20,Norway,60.472024,8.468946,NOK,9.33
2/19/20,Norway,60.472024,8.468946,NOK,9.27
2/20/20,Norway,60.472024,8.468946,NOK,9.32
2/21/20,Norway,60.472024,8.468946,NOK,9.28
2/22/20,Norway,60.472024,8.468946,NOK,9.28
2/23/20,Norway,60.472024,8.468946,NOK,9.33
2/24/20,Norway,60.472024,8.468946,NOK,9.35
2/25/20,Norway,60.472024,8.468946,NOK,9.36
2/26/20,Norway,60.472024,8.468946,NOK,9.40
2/27/20,Norway,60.472024,8.468946,NOK,9.39
2/28/20,Norway,60.472024,8.468946,NOK,9.40
2/29/20,Norway,60.472024,8.468946,NOK,9.40
3/1/20,Norway,60.472024,8.468946,NOK,9.42
3/2/20,Norway,60.472024,8.468946,NOK,9.29
3/3/20,Norway,60.472024,8.468946,NOK,9.28
3/4/20,Norway,60.472024,8.468946,NOK,9.26
3/5/20,Norway,60.472024,8.468946,NOK,9.29
3/6/20,Norway,60.472024,8.468946,NOK,9.25
3/7/20,Norway,60.472024,8.468946,NOK,9.26
3/8/20,Norway,60.472024,8.468946,NOK,9.48
3/9/20,Norway,60.472024,8.468946,NOK,9.55
3/10/20,Norway,60.472024,8.468946,NOK,9.59
3/11/20,Norway,60.472024,8.468946,NOK,9.70
3/12/20,Norway,60.472024,8.468946,NOK,10.18
3/13/20,Norway,60.472024,8.468946,NOK,10.08
3/14/20,Norway,60.472024,8.468946,NOK,10.08
3/15/20,Norway,60.472024,8.468946,NOK,10.14
3/16/20,Norway,60.472024,8.468946,NOK,10.28
3/17/20,Norway,60.472024,8.468946,NOK,10.53
3/18/20,Norway,60.472024,8.468946,NOK,11.17
3/19/20,Norway,60.472024,8.468946,NOK,11.45
3/20/20,Norway,60.472024,8.468946,NOK,11.45
3/21/20,Norway,60.472024,8.468946,NOK,11.45
3/22/20,Norway,60.472024,8.468946,NOK,11.77
3/23/20,Norway,60.472024,8.468946,NOK,11.52
3/24/20,Norway,60.472024,8.468946,NOK,11.04
3/25/20,Norway,60.472024,8.468946,NOK,10.72
3/26/20,Norway,60.472024,8.468946,NOK,10.40
3/27/20,Norway,60.472024,8.468946,NOK,10.49
3/28/20,Norway,60.472024,8.468946,NOK,10.49
3/29/20,Norway,60.472024,8.468946,NOK,10.49
3/30/20,Norway,60.472024,8.468946,NOK,10.55
3/31/20,Norway,60.472024,8.468946,NOK,10.42
4/1/20,Norway,60.472024,8.468946,NOK,10.46
4/2/20,Norway,60.472024,8.468946,NOK,10.40
4/3/20,Norway,60.472024,8.468946,NOK,10.60
4/4/20,Norway,60.472024,8.468946,NOK,10.60
4/5/20,Norway,60.472024,8.468946,NOK,10.57
4/6/20,Norway,60.472024,8.468946,NOK,10.42
4/7/20,Norway,60.472024,8.468946,NOK,10.25
4/8/20,Norway,60.472024,8.468946,NOK,10.23
4/9/20,Norway,60.472024,8.468946,NOK,10.23
4/10/20,Norway,60.472024,8.468946,NOK,10.20
4/11/20,Norway,60.472024,8.468946,NOK,10.20
4/12/20,Norway,60.472024,8.468946,NOK,10.23
4/13/20,Norway,60.472024,8.468946,NOK,10.28
4/14/20,Norway,60.472024,8.468946,NOK,10.30
4/15/20,Norway,60.472024,8.468946,NOK,10.52
4/16/20,Norway,60.472024,8.468946,NOK,10.37
4/17/20,Norway,60.472024,8.468946,NOK,10.33
4/18/20,Norway,60.472024,8.468946,NOK,10.33
4/19/20,Norway,60.472024,8.468946,NOK,10.34
4/20/20,Norway,60.472024,8.468946,NOK,10.44
4/21/20,Norway,60.472024,8.468946,NOK,10.60
4/22/20,Norway,60.472024,8.468946,NOK,10.79
4/23/20,Norway,60.472024,8.468946,NOK,10.64
4/24/20,Norway,60.472024,8.468946,NOK,10.61
4/25/20,Norway,60.472024,8.468946,NOK,10.62
4/26/20,Norway,60.472024,8.468946,NOK,10.62
11/1/19,Sweden,60.128161,18.643501,SEK,9.56
11/4/19,Sweden,60.128161,18.643501,SEK,9.60
11/5/19,Sweden,60.128161,18.643501,SEK,9.67
11/6/19,Sweden,60.128161,18.643501,SEK,9.62
11/7/19,Sweden,60.128161,18.643501,SEK,9.64
11/8/19,Sweden,60.128161,18.643501,SEK,9.71
11/12/19,Sweden,60.128161,18.643501,SEK,9.71
11/13/19,Sweden,60.128161,18.643501,SEK,9.73
11/14/19,Sweden,60.128161,18.643501,SEK,9.70
11/15/19,Sweden,60.128161,18.643501,SEK,9.65
11/18/19,Sweden,60.128161,18.643501,SEK,9.61
11/19/19,Sweden,60.128161,18.643501,SEK,9.64
11/20/19,Sweden,60.128161,18.643501,SEK,9.63
11/21/19,Sweden,60.128161,18.643501,SEK,9.63
11/22/19,Sweden,60.128161,18.643501,SEK,9.62
11/25/19,Sweden,60.128161,18.643501,SEK,9.65
11/26/19,Sweden,60.128161,18.643501,SEK,9.60
11/27/19,Sweden,60.128161,18.643501,SEK,9.58
11/29/19,Sweden,60.128161,18.643501,SEK,9.57
12/2/19,Sweden,60.128161,18.643501,SEK,9.54
12/3/19,Sweden,60.128161,18.643501,SEK,9.53
12/4/19,Sweden,60.128161,18.643501,SEK,9.52
12/5/19,Sweden,60.128161,18.643501,SEK,9.48
12/6/19,Sweden,60.128161,18.643501,SEK,9.49
12/9/19,Sweden,60.128161,18.643501,SEK,9.53
12/10/19,Sweden,60.128161,18.643501,SEK,9.50
12/11/19,Sweden,60.128161,18.643501,SEK,9.44
12/12/19,Sweden,60.128161,18.643501,SEK,9.41
12/13/19,Sweden,60.128161,18.643501,SEK,9.40
12/16/19,Sweden,60.128161,18.643501,SEK,9.37
12/17/19,Sweden,60.128161,18.643501,SEK,9.38
12/18/19,Sweden,60.128161,18.643501,SEK,9.42
12/19/19,Sweden,60.128161,18.643501,SEK,9.42
12/20/19,Sweden,60.128161,18.643501,SEK,9.41
12/23/19,Sweden,60.128161,18.643501,SEK,9.43
12/24/19,Sweden,60.128161,18.643501,SEK,9.41
12/26/19,Sweden,60.128161,18.643501,SEK,9.41
12/27/19,Sweden,60.128161,18.643501,SEK,9.34
12/30/19,Sweden,60.128161,18.643501,SEK,9.31
12/31/19,Sweden,60.128161,18.643501,SEK,9.34
1/1/20,Sweden,60.128161,18.643501,SEK,9.35
1/2/20,Sweden,60.128161,18.643501,SEK,9.37
1/3/20,Sweden,60.128161,18.643501,SEK,9.40
1/4/20,Sweden,60.128161,18.643501,SEK,9.40
1/5/20,Sweden,60.128161,18.643501,SEK,9.41
1/6/20,Sweden,60.128161,18.643501,SEK,9.40
1/7/20,Sweden,60.128161,18.643501,SEK,9.47
1/8/20,Sweden,60.128161,18.643501,SEK,9.45
1/9/20,Sweden,60.128161,18.643501,SEK,9.49
1/10/20,Sweden,60.128161,18.643501,SEK,9.50
1/11/20,Sweden,60.128161,18.643501,SEK,9.50
1/12/20,Sweden,60.128161,18.643501,SEK,9.50
1/13/20,Sweden,60.128161,18.643501,SEK,9.47
1/14/20,Sweden,60.128161,18.643501,SEK,9.47
1/15/20,Sweden,60.128161,18.643501,SEK,9.46
1/16/20,Sweden,60.128161,18.643501,SEK,9.49
1/17/20,Sweden,60.128161,18.643501,SEK,9.52
1/18/20,Sweden,60.128161,18.643501,SEK,9.52
1/19/20,Sweden,60.128161,18.643501,SEK,9.52
1/20/20,Sweden,60.128161,18.643501,SEK,9.52
1/21/20,Sweden,60.128161,18.643501,SEK,9.52
1/22/20,Sweden,60.128161,18.643501,SEK,9.50
1/23/20,Sweden,60.128161,18.643501,SEK,9.53
1/24/20,Sweden,60.128161,18.643501,SEK,9.56
1/25/20,Sweden,60.128161,18.643501,SEK,9.56
1/26/20,Sweden,60.128161,18.643501,SEK,9.58
1/27/20,Sweden,60.128161,18.643501,SEK,9.63
1/28/20,Sweden,60.128161,18.643501,SEK,9.61
1/29/20,Sweden,60.128161,18.643501,SEK,9.62
1/30/20,Sweden,60.128161,18.643501,SEK,9.65
1/31/20,Sweden,60.128161,18.643501,SEK,9.63
2/1/20,Sweden,60.128161,18.643501,SEK,9.63
2/2/20,Sweden,60.128161,18.643501,SEK,9.63
2/3/20,Sweden,60.128161,18.643501,SEK,9.65
2/4/20,Sweden,60.128161,18.643501,SEK,9.59
2/5/20,Sweden,60.128161,18.643501,SEK,9.59
2/6/20,Sweden,60.128161,18.643501,SEK,9.62
2/7/20,Sweden,60.128161,18.643501,SEK,9.66
2/8/20,Sweden,60.128161,18.643501,SEK,9.66
2/9/20,Sweden,60.128161,18.643501,SEK,9.66
2/10/20,Sweden,60.128161,18.643501,SEK,9.66
2/11/20,Sweden,60.128161,18.643501,SEK,9.63
2/12/20,Sweden,60.128161,18.643501,SEK,9.64
2/13/20,Sweden,60.128161,18.643501,SEK,9.67
2/14/20,Sweden,60.128161,18.643501,SEK,9.72
2/15/20,Sweden,60.128161,18.643501,SEK,9.72
2/16/20,Sweden,60.128161,18.643501,SEK,9.71
2/17/20,Sweden,60.128161,18.643501,SEK,9.69
2/18/20,Sweden,60.128161,18.643501,SEK,9.78
2/19/20,Sweden,60.128161,18.643501,SEK,9.78
2/20/20,Sweden,60.128161,18.643501,SEK,9.81
2/21/20,Sweden,60.128161,18.643501,SEK,9.72
2/22/20,Sweden,60.128161,18.643501,SEK,9.72
2/23/20,Sweden,60.128161,18.643501,SEK,9.75
2/24/20,Sweden,60.128161,18.643501,SEK,9.73
2/25/20,Sweden,60.128161,18.643501,SEK,9.72
2/26/20,Sweden,60.128161,18.643501,SEK,9.73
2/27/20,Sweden,60.128161,18.643501,SEK,9.66
2/28/20,Sweden,60.128161,18.643501,SEK,9.61
2/29/20,Sweden,60.128161,18.643501,SEK,9.61
3/1/20,Sweden,60.128161,18.643501,SEK,9.62
3/2/20,Sweden,60.128161,18.643501,SEK,9.54
3/3/20,Sweden,60.128161,18.643501,SEK,9.46
3/4/20,Sweden,60.128161,18.643501,SEK,9.47
3/5/20,Sweden,60.128161,18.643501,SEK,9.44
3/6/20,Sweden,60.128161,18.643501,SEK,9.40
3/7/20,Sweden,60.128161,18.643501,SEK,9.40
3/8/20,Sweden,60.128161,18.643501,SEK,9.39
3/9/20,Sweden,60.128161,18.643501,SEK,9.47
3/10/20,Sweden,60.128161,18.643501,SEK,9.51
3/11/20,Sweden,60.128161,18.643501,SEK,9.54
3/12/20,Sweden,60.128161,18.643501,SEK,9.75
3/13/20,Sweden,60.128161,18.643501,SEK,9.77
3/14/20,Sweden,60.128161,18.643501,SEK,9.77
3/15/20,Sweden,60.128161,18.643501,SEK,9.70
3/16/20,Sweden,60.128161,18.643501,SEK,9.79
3/17/20,Sweden,60.128161,18.643501,SEK,9.88
3/18/20,Sweden,60.128161,18.643501,SEK,10.21
3/19/20,Sweden,60.128161,18.643501,SEK,10.44
3/20/20,Sweden,60.128161,18.643501,SEK,10.38
3/21/20,Sweden,60.128161,18.643501,SEK,10.38
3/22/20,Sweden,60.128161,18.643501,SEK,10.45
3/23/20,Sweden,60.128161,18.643501,SEK,10.30
3/24/20,Sweden,60.128161,18.643501,SEK,10.12
3/25/20,Sweden,60.128161,18.643501,SEK,10.09
3/26/20,Sweden,60.128161,18.643501,SEK,9.94
3/27/20,Sweden,60.128161,18.643501,SEK,9.90
3/28/20,Sweden,60.128161,18.643501,SEK,9.90
3/29/20,Sweden,60.128161,18.643501,SEK,9.93
3/30/20,Sweden,60.128161,18.643501,SEK,10.04
3/31/20,Sweden,60.128161,18.643501,SEK,9.91
4/1/20,Sweden,60.128161,18.643501,SEK,10.03
4/2/20,Sweden,60.128161,18.643501,SEK,10.11
4/3/20,Sweden,60.128161,18.643501,SEK,10.19
4/4/20,Sweden,60.128161,18.643501,SEK,10.19
4/5/20,Sweden,60.128161,18.643501,SEK,10.19
4/6/20,Sweden,60.128161,18.643501,SEK,10.12
4/7/20,Sweden,60.128161,18.643501,SEK,10.05
4/8/20,Sweden,60.128161,18.643501,SEK,10.08
4/9/20,Sweden,60.128161,18.643501,SEK,9.95
4/10/20,Sweden,60.128161,18.643501,SEK,9.94
4/11/20,Sweden,60.128161,18.643501,SEK,9.94
4/12/20,Sweden,60.128161,18.643501,SEK,9.94
4/13/20,Sweden,60.128161,18.643501,SEK,9.99
4/14/20,Sweden,60.128161,18.643501,SEK,9.93
4/15/20,Sweden,60.128161,18.643501,SEK,10.05
4/16/20,Sweden,60.128161,18.643501,SEK,10.01
4/17/20,Sweden,60.128161,18.643501,SEK,9.98
4/18/20,Sweden,60.128161,18.643501,SEK,9.98
4/19/20,Sweden,60.128161,18.643501,SEK,9.99
4/20/20,Sweden,60.128161,18.643501,SEK,10.02
4/21/20,Sweden,60.128161,18.643501,SEK,10.10
4/22/20,Sweden,60.128161,18.643501,SEK,10.12
4/23/20,Sweden,60.128161,18.643501,SEK,10.07
4/24/20,Sweden,60.128161,18.643501,SEK,10.05
4/25/20,Sweden,60.128161,18.643501,SEK,10.05
4/26/20,Sweden,60.128161,18.643501,SEK,10.05
11/1/19,Sri Lanka,7.873054,80.771797,LKR,181.10
11/4/19,Sri Lanka,7.873054,80.771797,LKR,180.45
11/5/19,Sri Lanka,7.873054,80.771797,LKR,180.20
11/6/19,Sri Lanka,7.873054,80.771797,LKR,180.50
11/7/19,Sri Lanka,7.873054,80.771797,LKR,180.69
11/8/19,Sri Lanka,7.873054,80.771797,LKR,180.50
11/12/19,Sri Lanka,7.873054,80.771797,LKR,180.33
11/13/19,Sri Lanka,7.873054,80.771797,LKR,180.20
11/14/19,Sri Lanka,7.873054,80.771797,LKR,180.30
11/15/19,Sri Lanka,7.873054,80.771797,LKR,180.06
11/18/19,Sri Lanka,7.873054,80.771797,LKR,179.45
11/19/19,Sri Lanka,7.873054,80.771797,LKR,179.25
11/20/19,Sri Lanka,7.873054,80.771797,LKR,179.20
11/21/19,Sri Lanka,7.873054,80.771797,LKR,179.60
11/22/19,Sri Lanka,7.873054,80.771797,LKR,179.93
11/25/19,Sri Lanka,7.873054,80.771797,LKR,180.85
11/26/19,Sri Lanka,7.873054,80.771797,LKR,181.50
11/27/19,Sri Lanka,7.873054,80.771797,LKR,180.95
11/29/19,Sri Lanka,7.873054,80.771797,LKR,180.85
12/2/19,Sri Lanka,7.873054,80.771797,LKR,181.25
12/3/19,Sri Lanka,7.873054,80.771797,LKR,181.50
12/4/19,Sri Lanka,7.873054,80.771797,LKR,181.14
12/5/19,Sri Lanka,7.873054,80.771797,LKR,181.40
12/6/19,Sri Lanka,7.873054,80.771797,LKR,181.10
12/9/19,Sri Lanka,7.873054,80.771797,LKR,181.13
12/10/19,Sri Lanka,7.873054,80.771797,LKR,181.03
12/11/19,Sri Lanka,7.873054,80.771797,LKR,181.03
12/12/19,Sri Lanka,7.873054,80.771797,LKR,180.80
12/13/19,Sri Lanka,7.873054,80.771797,LKR,181.00
12/16/19,Sri Lanka,7.873054,80.771797,LKR,181.07
12/17/19,Sri Lanka,7.873054,80.771797,LKR,181.10
12/18/19,Sri Lanka,7.873054,80.771797,LKR,181.10
12/19/19,Sri Lanka,7.873054,80.771797,LKR,181.40
12/20/19,Sri Lanka,7.873054,80.771797,LKR,181.00
12/23/19,Sri Lanka,7.873054,80.771797,LKR,181.25
12/24/19,Sri Lanka,7.873054,80.771797,LKR,181.30
12/26/19,Sri Lanka,7.873054,80.771797,LKR,181.30
12/27/19,Sri Lanka,7.873054,80.771797,LKR,181.35
12/30/19,Sri Lanka,7.873054,80.771797,LKR,181.60
12/31/19,Sri Lanka,7.873054,80.771797,LKR,181.30
1/1/20,Sri Lanka,7.873054,80.771797,LKR,182.31
1/2/20,Sri Lanka,7.873054,80.771797,LKR,181.41
1/3/20,Sri Lanka,7.873054,80.771797,LKR,181.40
1/4/20,Sri Lanka,7.873054,80.771797,LKR,181.40
1/5/20,Sri Lanka,7.873054,80.771797,LKR,181.40
1/6/20,Sri Lanka,7.873054,80.771797,LKR,181.40
1/7/20,Sri Lanka,7.873054,80.771797,LKR,181.31
1/8/20,Sri Lanka,7.873054,80.771797,LKR,181.57
1/9/20,Sri Lanka,7.873054,80.771797,LKR,181.29
1/10/20,Sri Lanka,7.873054,80.771797,LKR,181.33
1/11/20,Sri Lanka,7.873054,80.771797,LKR,180.91
1/12/20,Sri Lanka,7.873054,80.771797,LKR,180.91
1/13/20,Sri Lanka,7.873054,80.771797,LKR,181.55
1/14/20,Sri Lanka,7.873054,80.771797,LKR,181.50
1/15/20,Sri Lanka,7.873054,80.771797,LKR,181.40
1/16/20,Sri Lanka,7.873054,80.771797,LKR,181.20
1/17/20,Sri Lanka,7.873054,80.771797,LKR,181.24
1/18/20,Sri Lanka,7.873054,80.771797,LKR,181.24
1/19/20,Sri Lanka,7.873054,80.771797,LKR,181.24
1/20/20,Sri Lanka,7.873054,80.771797,LKR,181.33
1/21/20,Sri Lanka,7.873054,80.771797,LKR,181.42
1/22/20,Sri Lanka,7.873054,80.771797,LKR,181.48
1/23/20,Sri Lanka,7.873054,80.771797,LKR,181.52
1/24/20,Sri Lanka,7.873054,80.771797,LKR,181.61
1/25/20,Sri Lanka,7.873054,80.771797,LKR,181.61
1/26/20,Sri Lanka,7.873054,80.771797,LKR,181.61
1/27/20,Sri Lanka,7.873054,80.771797,LKR,181.57
1/28/20,Sri Lanka,7.873054,80.771797,LKR,181.51
1/29/20,Sri Lanka,7.873054,80.771797,LKR,181.47
1/30/20,Sri Lanka,7.873054,80.771797,LKR,181.51
1/31/20,Sri Lanka,7.873054,80.771797,LKR,181.43
2/1/20,Sri Lanka,7.873054,80.771797,LKR,181.43
2/2/20,Sri Lanka,7.873054,80.771797,LKR,181.43
2/3/20,Sri Lanka,7.873054,80.771797,LKR,181.45
2/4/20,Sri Lanka,7.873054,80.771797,LKR,181.54
2/5/20,Sri Lanka,7.873054,80.771797,LKR,181.38
2/6/20,Sri Lanka,7.873054,80.771797,LKR,181.45
2/7/20,Sri Lanka,7.873054,80.771797,LKR,181.44
2/8/20,Sri Lanka,7.873054,80.771797,LKR,181.44
2/9/20,Sri Lanka,7.873054,80.771797,LKR,181.44
2/10/20,Sri Lanka,7.873054,80.771797,LKR,181.46
2/11/20,Sri Lanka,7.873054,80.771797,LKR,181.48
2/12/20,Sri Lanka,7.873054,80.771797,LKR,181.45
2/13/20,Sri Lanka,7.873054,80.771797,LKR,181.50
2/14/20,Sri Lanka,7.873054,80.771797,LKR,181.46
2/15/20,Sri Lanka,7.873054,80.771797,LKR,181.46
2/16/20,Sri Lanka,7.873054,80.771797,LKR,181.46
2/17/20,Sri Lanka,7.873054,80.771797,LKR,181.57
2/18/20,Sri Lanka,7.873054,80.771797,LKR,181.64
2/19/20,Sri Lanka,7.873054,80.771797,LKR,181.97
2/20/20,Sri Lanka,7.873054,80.771797,LKR,181.67
2/21/20,Sri Lanka,7.873054,80.771797,LKR,181.72
2/22/20,Sri Lanka,7.873054,80.771797,LKR,181.72
2/23/20,Sri Lanka,7.873054,80.771797,LKR,181.72
2/24/20,Sri Lanka,7.873054,80.771797,LKR,181.75
2/25/20,Sri Lanka,7.873054,80.771797,LKR,181.77
2/26/20,Sri Lanka,7.873054,80.771797,LKR,181.57
2/27/20,Sri Lanka,7.873054,80.771797,LKR,181.82
2/28/20,Sri Lanka,7.873054,80.771797,LKR,181.87
2/29/20,Sri Lanka,7.873054,80.771797,LKR,181.87
3/1/20,Sri Lanka,7.873054,80.771797,LKR,181.87
3/2/20,Sri Lanka,7.873054,80.771797,LKR,182.03
3/3/20,Sri Lanka,7.873054,80.771797,LKR,181.99
3/4/20,Sri Lanka,7.873054,80.771797,LKR,182.08
3/5/20,Sri Lanka,7.873054,80.771797,LKR,181.80
3/6/20,Sri Lanka,7.873054,80.771797,LKR,182.03
3/7/20,Sri Lanka,7.873054,80.771797,LKR,182.03
3/8/20,Sri Lanka,7.873054,80.771797,LKR,182.03
3/9/20,Sri Lanka,7.873054,80.771797,LKR,182.06
3/10/20,Sri Lanka,7.873054,80.771797,LKR,182.60
3/11/20,Sri Lanka,7.873054,80.771797,LKR,183.71
3/12/20,Sri Lanka,7.873054,80.771797,LKR,182.87
3/13/20,Sri Lanka,7.873054,80.771797,LKR,184.40
3/14/20,Sri Lanka,7.873054,80.771797,LKR,184.40
3/15/20,Sri Lanka,7.873054,80.771797,LKR,184.40
3/16/20,Sri Lanka,7.873054,80.771797,LKR,184.36
3/17/20,Sri Lanka,7.873054,80.771797,LKR,184.71
3/18/20,Sri Lanka,7.873054,80.771797,LKR,185.67
3/19/20,Sri Lanka,7.873054,80.771797,LKR,186.39
3/20/20,Sri Lanka,7.873054,80.771797,LKR,186.68
3/21/20,Sri Lanka,7.873054,80.771797,LKR,186.68
3/22/20,Sri Lanka,7.873054,80.771797,LKR,186.68
3/23/20,Sri Lanka,7.873054,80.771797,LKR,185.68
3/24/20,Sri Lanka,7.873054,80.771797,LKR,187.63
3/25/20,Sri Lanka,7.873054,80.771797,LKR,186.95
3/26/20,Sri Lanka,7.873054,80.771797,LKR,187.38
3/27/20,Sri Lanka,7.873054,80.771797,LKR,188.28
3/28/20,Sri Lanka,7.873054,80.771797,LKR,188.28
3/29/20,Sri Lanka,7.873054,80.771797,LKR,186.24
3/30/20,Sri Lanka,7.873054,80.771797,LKR,188.24
3/31/20,Sri Lanka,7.873054,80.771797,LKR,189.59
4/1/20,Sri Lanka,7.873054,80.771797,LKR,189.57
4/2/20,Sri Lanka,7.873054,80.771797,LKR,190.34
4/3/20,Sri Lanka,7.873054,80.771797,LKR,190.52
4/4/20,Sri Lanka,7.873054,80.771797,LKR,190.52
4/5/20,Sri Lanka,7.873054,80.771797,LKR,190.52
4/6/20,Sri Lanka,7.873054,80.771797,LKR,193.24
4/7/20,Sri Lanka,7.873054,80.771797,LKR,193.30
4/8/20,Sri Lanka,7.873054,80.771797,LKR,193.56
4/9/20,Sri Lanka,7.873054,80.771797,LKR,190.96
4/10/20,Sri Lanka,7.873054,80.771797,LKR,189.89
4/11/20,Sri Lanka,7.873054,80.771797,LKR,189.89
4/12/20,Sri Lanka,7.873054,80.771797,LKR,189.89
4/13/20,Sri Lanka,7.873054,80.771797,LKR,189.36
4/14/20,Sri Lanka,7.873054,80.771797,LKR,190.91
4/15/20,Sri Lanka,7.873054,80.771797,LKR,191.54
4/16/20,Sri Lanka,7.873054,80.771797,LKR,192.05
4/17/20,Sri Lanka,7.873054,80.771797,LKR,191.97
4/18/20,Sri Lanka,7.873054,80.771797,LKR,191.31
4/19/20,Sri Lanka,7.873054,80.771797,LKR,191.31
4/20/20,Sri Lanka,7.873054,80.771797,LKR,192.54
4/21/20,Sri Lanka,7.873054,80.771797,LKR,192.57
4/22/20,Sri Lanka,7.873054,80.771797,LKR,193.51
4/23/20,Sri Lanka,7.873054,80.771797,LKR,192.94
4/24/20,Sri Lanka,7.873054,80.771797,LKR,193.03
4/25/20,Sri Lanka,7.873054,80.771797,LKR,193.03
4/26/20,Sri Lanka,7.873054,80.771797,LKR,193.03
11/1/19,Switzerland,46.818188,8.227512,CHF,0.99
11/4/19,Switzerland,46.818188,8.227512,CHF,0.99
11/5/19,Switzerland,46.818188,8.227512,CHF,0.99
11/6/19,Switzerland,46.818188,8.227512,CHF,0.99
11/7/19,Switzerland,46.818188,8.227512,CHF,1.00
11/8/19,Switzerland,46.818188,8.227512,CHF,1.00
11/12/19,Switzerland,46.818188,8.227512,CHF,0.99
11/13/19,Switzerland,46.818188,8.227512,CHF,0.99
11/14/19,Switzerland,46.818188,8.227512,CHF,0.99
11/15/19,Switzerland,46.818188,8.227512,CHF,0.99
11/18/19,Switzerland,46.818188,8.227512,CHF,0.99
11/19/19,Switzerland,46.818188,8.227512,CHF,0.99
11/20/19,Switzerland,46.818188,8.227512,CHF,0.99
11/21/19,Switzerland,46.818188,8.227512,CHF,0.99
11/22/19,Switzerland,46.818188,8.227512,CHF,1.00
11/25/19,Switzerland,46.818188,8.227512,CHF,1.00
11/26/19,Switzerland,46.818188,8.227512,CHF,1.00
11/27/19,Switzerland,46.818188,8.227512,CHF,1.00
